346.0	188.0	187.0	0.0	0.0	0.0	0.0
329.0	203.0	170.0	0.0	0.0	0.0	0.0
300.0	178.0	149.0	0.0	0.0	0.0	0.0
329.0	171.0	191.0	0.0	0.0	0.0	0.0
318.0	201.0	167.0	0.0	0.0	0.0	0.0
319.0	194.0	168.0	0.0	0.0	0.0	0.0
320.0	184.0	164.0	0.0	0.0	0.0	0.0
348.0	220.0	188.0	0.0	0.0	0.0	0.0
344.0	199.0	173.0	0.0	0.0	0.0	0.0
339.0	197.0	184.0	0.0	0.0	0.0	0.0
367.0	202.0	152.0	0.0	0.0	0.0	0.0
304.0	205.0	169.0	0.0	0.0	0.0	0.0
367.0	217.0	147.0	0.0	0.0	0.0	0.0
338.0	208.0	188.0	0.0	0.0	0.0	0.0
336.0	180.0	171.0	0.0	0.0	0.0	0.0
315.0	177.0	185.0	0.0	0.0	0.0	0.0
347.0	185.0	154.0	0.0	0.0	0.0	0.0
319.0	192.0	168.0	0.0	0.0	0.0	0.0
328.0	187.0	161.0	0.0	0.0	0.0	0.0
335.0	190.0	170.0	0.0	0.0	0.0	0.0
353.0	199.0	171.0	0.0	0.0	0.0	0.0
363.0	190.0	170.0	0.0	0.0	0.0	0.0
352.0	204.0	163.0	0.0	0.0	0.0	0.0
346.0	209.0	222.0	0.0	0.0	0.0	0.0
337.0	184.0	203.0	0.0	0.0	0.0	0.0
313.0	172.0	180.0	0.0	0.0	0.0	0.0
343.0	199.0	156.0	1.0	0.0	0.0	0.0
328.0	197.0	168.0	0.0	0.0	0.0	0.0
291.0	211.0	182.0	0.0	0.0	0.0	0.0
329.0	191.0	193.0	0.0	0.0	0.0	0.0
289.0	181.0	185.0	0.0	0.0	0.0	0.0
340.0	196.0	175.0	0.0	0.0	0.0	0.0
339.0	188.0	186.0	0.0	0.0	0.0	0.0
346.0	180.0	169.0	0.0	0.0	0.0	0.0
335.0	188.0	185.0	0.0	0.0	0.0	0.0
332.0	195.0	192.0	0.0	0.0	0.0	0.0
297.0	198.0	191.0	0.0	0.0	0.0	0.0
330.0	191.0	174.0	0.0	0.0	0.0	0.0
342.0	192.0	169.0	0.0	0.0	0.0	0.0
311.0	199.0	174.0	0.0	0.0	0.0	0.0
330.0	189.0	175.0	0.0	0.0	0.0	0.0
288.0	202.0	180.0	0.0	0.0	0.0	0.0
346.0	219.0	162.0	0.0	0.0	0.0	0.0
320.0	205.0	188.0	0.0	0.0	0.0	0.0
309.0	207.0	175.0	0.0	0.0	0.0	0.0
356.0	204.0	187.0	0.0	0.0	0.0	0.0
307.0	192.0	154.0	0.0	0.0	0.0	0.0
322.0	192.0	173.0	0.0	0.0	0.0	0.0
331.0	189.0	179.0	0.0	0.0	0.0	0.0
325.0	195.0	175.0	0.0	0.0	0.0	0.0
360.0	207.0	195.0	0.0	0.0	0.0	0.0
322.0	205.0	169.0	0.0	0.0	0.0	0.0
331.0	189.0	159.0	0.0	0.0	0.0	0.0
321.0	196.0	150.0	0.0	0.0	0.0	0.0
345.0	207.0	173.0	0.0	0.0	0.0	0.0
335.0	207.0	157.0	0.0	0.0	0.0	0.0
335.0	184.0	190.0	0.0	0.0	0.0	0.0
323.0	213.0	182.0	0.0	0.0	0.0	0.0
342.0	183.0	163.0	0.0	0.0	0.0	0.0
380.0	182.0	178.0	0.0	0.0	0.0	0.0
343.0	213.0	187.0	0.0	0.0	0.0	0.0
326.0	191.0	192.0	0.0	0.0	0.0	0.0
369.0	177.0	194.0	0.0	0.0	0.0	0.0
348.0	199.0	194.0	0.0	0.0	0.0	0.0
295.0	194.0	179.0	0.0	0.0	0.0	0.0
309.0	212.0	155.0	0.0	0.0	0.0	0.0
324.0	199.0	169.0	0.0	0.0	0.0	0.0
317.0	191.0	181.0	0.0	0.0	0.0	0.0
364.0	205.0	174.0	0.0	0.0	0.0	0.0
311.0	181.0	187.0	0.0	0.0	0.0	0.0
329.0	176.0	188.0	0.0	0.0	0.0	0.0
319.0	196.0	189.0	0.0	0.0	0.0	0.0
348.0	232.0	181.0	0.0	0.0	0.0	0.0
333.0	202.0	153.0	0.0	0.0	0.0	0.0
334.0	187.0	162.0	0.0	0.0	0.0	0.0
332.0	191.0	181.0	0.0	0.0	0.0	0.0
338.0	213.0	155.0	0.0	0.0	0.0	0.0
335.0	197.0	180.0	0.0	0.0	0.0	0.0
302.0	204.0	199.0	0.0	0.0	0.0	0.0
331.0	199.0	181.0	0.0	0.0	0.0	0.0
362.0	202.0	170.0	0.0	0.0	0.0	0.0
343.0	204.0	164.0	0.0	0.0	0.0	0.0
336.0	187.0	173.0	0.0	0.0	0.0	0.0
324.0	191.0	175.0	0.0	0.0	0.0	0.0
339.0	182.0	161.0	0.0	0.0	0.0	0.0
332.0	187.0	179.0	0.0	0.0	0.0	0.0
329.0	203.0	169.0	0.0	0.0	0.0	0.0
306.0	197.0	187.0	0.0	0.0	0.0	0.0
316.0	217.0	175.0	0.0	0.0	0.0	0.0
323.0	194.0	175.0	0.0	0.0	0.0	0.0
321.0	181.0	162.0	0.0	0.0	0.0	0.0
334.0	197.0	172.0	0.0	0.0	0.0	0.0
327.0	181.0	158.0	0.0	0.0	0.0	0.0
306.0	204.0	173.0	0.0	0.0	0.0	0.0
332.0	206.0	190.0	0.0	0.0	0.0	0.0
347.0	197.0	171.0	0.0	0.0	0.0	0.0
367.0	175.0	167.0	0.0	0.0	0.0	0.0
339.0	200.0	165.0	0.0	0.0	0.0	0.0
328.0	206.0	186.0	0.0	0.0	0.0	0.0
313.0	174.0	178.0	0.0	0.0	0.0	0.0
